,subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,time_till_target,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,looks_blank_ms,looks_offscreen_ms,looks_target_ms,looks1_ms,looks2_ms,looks3_ms
0,101,0.06929,65,78,1,2,-1,1,1,239.93,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1458.2,1053.319,186.2700000000001,186.66000000000003,0.0,186.66000000000003,26.250999999999998
1,101,1.5484,65,78,2,1,2,2,1,360.74,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1493.4,825.5999999999995,26.300000000000182,200.30000000000018,200.30000000000018,13.599999999999909,453.2000000000003
2,101,3.0682,65,78,3,2,1,2,0,-1.0,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1493.7,624.9999999999995,881.1000000000004,0.0,13.900000000000091,0.0,0.0
3,101,4.5874,65,78,4,2,2,3,0,307.05,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1493.6,1198.800000000001,292.89999999999964,27.399999999999636,0.0,27.399999999999636,0.0
4,101,6.1074,65,78,5,3,2,1,1,439.63,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1492.9,598.8999999999996,92.89999999999964,813.4000000000005,14.0,0.0,813.4000000000005
5,101,7.6259,65,78,6,1,3,3,0,240.35,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1493.5,1253.000000000001,0.0,266.1999999999989,266.1999999999989,0.0,0.0
6,101,9.1463,65,78,7,3,1,2,0,519.62,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1492.7,586.7999999999993,66.5,865.7000000000007,0.0,0.0,865.7000000000007
7,101,10.665,65,78,8,2,3,3,0,-1.0,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1493.7,1347.0,173.0,0.0,0.0,0.0,0.0
8,101,12.184000000000001,65,78,9,3,2,2,0,373.13,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1494.4,629.0,759.0,132.0,0.0,0.0,132.0
9,101,13.704,65,78,10,2,3,2,0,386.47,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1493.7,654.0,638.0,227.0,0.0,227.0,0.0
10,101,15.222999999999999,65,78,11,2,2,3,0,294.16,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1480.7,1252.0,241.0,13.0,0.0,13.0,0.0
11,101,16.73,65,78,12,3,2,2,0,626.22,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1493.5,825.0,481.0,214.0,0.0,0.0,214.0
12,101,18.249000000000002,65,78,13,2,3,1,0,-1.0,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1493.0,479.0,1040.0,0.0,0.0,0.0,0.0
13,101,19.768,65,78,14,1,2,3,0,732.74,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1493.5,905.0,467.0,147.0,147.0,0.0,0.0
14,101,21.288,65,78,15,3,1,3,0,-1.0,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1494.5,601.0,919.0,0.0,0.0,0.0,0.0
15,101,22.807,65,78,16,3,3,2,0,1000.3,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1493.1,866.0,67.0,506.0,80.0,0.0,506.0
16,101,24.326999999999998,65,78,17,2,3,1,0,-1.0,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1493.7,653.0,612.0,0.0,0.0,0.0,254.0
17,101,25.846,65,78,18,1,2,2,0,-1.0,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1480.5,760.0,747.0,0.0,0.0,0.0,0.0
18,101,27.351999999999997,65,78,19,2,1,2,0,173.67,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1493.2,1213.0,0.0,253.0,27.0,253.0,26.0
19,101,28.871,65,78,20,2,2,1,0,159.92,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1480.7,908.0,358.0,241.0,0.0,241.0,0.0
20,101,30.378,65,78,21,1,2,3,0,-1.0,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1493.3,437.0,360.0,0.0,0.0,187.0,534.0
21,101,31.897,65,78,22,3,1,3,0,-1.0,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1493.9,1267.0,240.0,0.0,0.0,13.0,0.0
22,101,33.416,65,78,23,3,3,3,0,320.12,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1481.0,1254.0,159.0,67.0,27.0,0.0,67.0
23,101,34.923,65,78,24,3,3,2,0,-1.0,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1492.9,1039.0,0.0,0.0,0.0,479.0,0.0
24,101,36.442,65,78,25,2,3,3,0,160.61,672.27,439.12,478.84,644.25,111.88,335.63,16,23,47,130120.0,1480.1,986.0,213.0,307.0,0.0,307.0,0.0
