,subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,time_till_target,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,looks_blank_ms,looks_offscreen_ms,looks_target_ms,looks1_ms,looks2_ms,looks3_ms
0,101,0.024853999999999998,17,19,1,2,-1,3,1,133.56,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1493.5,386.94999999999993,0.0,905.9899999999999,199.86000000000007,905.9899999999999,0.0
1,101,1.5441,17,19,2,3,2,3,1,186.32,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.9,494.09999999999945,252.40000000000055,612.9000000000001,0.0,173.20000000000005,612.9000000000001
2,101,3.0766,17,19,3,3,3,1,0,-1.0,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1507.1,1212.9,0.0,0.0,319.8000000000002,0.0,0.0
3,101,4.6096,17,19,4,1,3,2,1,173.22,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.7,440.39999999999964,146.19999999999982,799.5,799.5,146.60000000000036,0.0
4,101,6.1427,17,19,5,2,1,2,0,306.32,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.7,106.69999999999982,213.0,1213.3000000000002,0.0,1213.3000000000002,0.0
5,101,7.675,17,19,6,2,2,2,0,0.0,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.6,226.8000000000011,0.0,971.8999999999987,26.600000000000364,971.8999999999987,307.0
6,101,9.2079,17,19,7,2,2,2,0,0.0,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.7,653.7000000000007,0.0,879.1999999999989,0.0,879.1999999999989,0.0
7,101,10.741,17,19,8,2,2,3,0,0.0,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1507.0,26.0,0.0,760.0,747.0,760.0,0.0
8,101,12.274000000000001,17,19,9,3,2,3,0,372.97,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.6,921.0,0.0,200.0,13.0,399.0,200.0
9,101,13.806,17,19,10,3,3,2,0,467.04,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1507.1,1251.0,120.0,161.0,0.0,0.0,161.0
10,101,15.339,17,19,11,2,3,3,0,1466.1,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.3,1068.0,412.0,53.0,0.0,53.0,0.0
11,101,16.872,17,19,12,3,2,3,0,159.88,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.4,854.0,0.0,161.0,159.0,359.0,161.0
12,101,18.404,17,19,13,3,3,3,0,1146.5,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1507.0,599.0,0.0,372.0,561.0,0.0,372.0
13,101,19.937,17,19,14,3,3,2,0,0.0,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.8,852.0,387.0,294.0,0.0,0.0,294.0
14,101,21.47,17,19,15,2,3,2,0,186.22,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.6,279.0,0.0,866.0,388.0,866.0,0.0
15,101,23.003,17,19,16,2,2,2,0,0.0,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.4,613.0,0.0,920.0,0.0,920.0,0.0
16,101,24.535999999999998,17,19,17,2,2,2,0,159.69,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.5,361.0,626.0,253.0,54.0,253.0,239.0
17,101,26.068,17,19,18,2,2,2,0,146.26,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.6,759.0,320.0,439.0,14.0,439.0,0.0
18,101,27.601,17,19,19,2,2,2,0,0.0,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.6,773.0,0.0,240.0,520.0,240.0,0.0
19,101,29.134,17,19,20,2,2,2,0,146.71,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.1,799.0,0.0,733.0,0.0,733.0,0.0
20,101,30.666,17,19,21,2,2,2,0,0.0,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.5,507.0,0.0,827.0,199.0,827.0,0.0
21,101,32.199,17,19,22,2,2,3,0,0.0,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.8,268.0,0.0,613.0,173.0,613.0,479.0
22,101,33.732,17,19,23,3,2,2,0,187.06,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1507.1,746.0,0.0,120.0,200.0,467.0,120.0
23,101,35.264,17,19,24,2,3,3,0,173.48,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1507.3,496.0,479.0,239.0,80.0,239.0,239.0
24,101,36.797,17,19,25,3,2,3,0,186.3,348.43,541.17,518.05,638.4,141.52,677.05,32,26,13,120830.0,1506.4,1063.0,0.0,54.0,308.0,107.0,54.0
