,subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,time_till_target,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,looks_blank_ms,looks_offscreen_ms,looks_target_ms,looks1_ms,looks2_ms,looks3_ms
0,103,0.006922,64,49,1,2,-1,1,1,0.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1507.6,666.1700000000001,146.8599999999999,693.27,0.0,693.27,0.0
1,103,1.5398,64,49,2,1,2,1,1,359.45,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1492.9,65.90000000000009,972.5999999999999,480.39999999999986,480.39999999999986,0.0,0.0
2,103,3.0585,64,49,3,1,1,1,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1494.1,879.4000000000001,640.5000000000005,0.0,0.0,0.0,0.0
3,103,4.5785,64,49,4,1,1,1,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1479.4,679.1000000000004,826.2999999999993,0.0,0.0,0.0,0.0
4,103,6.0845,64,49,5,1,1,1,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1479.8,1279.8000000000002,226.5,0.0,0.0,0.0,0.0
5,103,7.591,64,49,6,1,1,1,0,332.41,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1493.0,759.9000000000005,80.39999999999964,679.3999999999996,679.3999999999996,0.0,0.0
6,103,9.1103,64,49,7,1,1,1,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1493.2,400.0,1106.4000000000015,0.0,0.0,13.099999999998545,0.0
7,103,10.629000000000001,64,49,8,1,1,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1493.0,627.0,892.0,0.0,0.0,0.0,0.0
8,103,12.149000000000001,64,49,9,2,1,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1492.9,212.0,1307.0,0.0,0.0,0.0,0.0
9,103,13.668,64,49,10,2,2,1,0,213.42,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1492.8,706.0,627.0,187.0,0.0,187.0,0.0
10,103,15.187000000000001,64,49,11,1,2,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1493.8,0.0,1520.0,0.0,0.0,0.0,0.0
11,103,16.707,64,49,12,2,1,1,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1493.3,226.0,1292.0,0.0,0.0,0.0,0.0
12,103,18.226,64,49,13,1,2,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1493.1,1026.0,494.0,0.0,0.0,0.0,0.0
13,103,19.746,64,49,14,2,1,1,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1493.1,800.0,719.0,0.0,0.0,0.0,0.0
14,103,21.265,64,49,15,1,2,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1494.2,1521.0,0.0,0.0,0.0,0.0,0.0
15,103,22.785,64,49,16,2,1,1,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1492.5,1518.0,0.0,0.0,0.0,0.0,0.0
16,103,24.305,64,49,17,1,2,1,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1492.5,1520.0,0.0,0.0,0.0,0.0,0.0
17,103,25.823,64,49,18,1,1,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1493.0,1106.0,413.0,0.0,0.0,0.0,0.0
18,103,27.343000000000004,64,49,19,2,1,1,0,93.353,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1480.8,1401.0,0.0,106.0,0.0,106.0,0.0
19,103,28.849,64,49,20,1,2,1,0,213.21,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1493.3,1252.0,0.0,267.0,267.0,0.0,0.0
20,103,30.368000000000002,64,49,21,1,1,1,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1492.9,1266.0,253.0,0.0,0.0,0.0,0.0
21,103,31.888,64,49,22,1,1,1,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1492.6,626.0,893.0,0.0,0.0,0.0,0.0
22,103,33.407,64,49,23,1,1,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1493.7,800.0,720.0,0.0,0.0,0.0,0.0
23,103,34.927,64,49,24,2,1,1,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1494.1,1440.0,80.0,0.0,0.0,0.0,0.0
24,103,36.446,64,49,25,1,2,1,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1492.9,52.0,1467.0,0.0,0.0,0.0,0.0
25,103,37.966,64,49,26,1,1,3,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1492.6,734.0,785.0,0.0,0.0,0.0,0.0
26,103,39.485,64,49,27,3,1,2,1,240.04,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1481.0,1159.0,13.0,335.0,0.0,0.0,335.0
27,103,40.99100000000001,64,49,28,2,3,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1492.8,960.0,293.0,0.0,0.0,0.0,266.0
28,103,42.51,64,49,29,2,2,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1493.9,200.0,1320.0,0.0,0.0,0.0,0.0
29,103,44.028999999999996,64,49,30,2,2,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1480.7,919.0,587.0,0.0,0.0,0.0,0.0
30,103,45.536,64,49,31,2,2,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1480.1,1506.0,0.0,0.0,0.0,0.0,0.0
31,103,47.042,64,49,32,2,2,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1480.6,1506.0,0.0,0.0,0.0,0.0,0.0
32,103,48.548,64,49,33,2,2,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1493.3,1519.0,0.0,0.0,0.0,0.0,0.0
33,103,50.068000000000005,64,49,34,2,2,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1479.7,1266.0,240.0,0.0,0.0,0.0,0.0
34,103,51.574,64,49,35,2,2,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1493.3,667.0,853.0,0.0,0.0,0.0,0.0
35,103,53.093,64,49,36,2,2,2,0,-1.0,203.37,462.93,777.5,305.76,613.29,376.27,36,42,14,130110.0,1494.3,1133.0,386.0,0.0,0.0,0.0,0.0
