,subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,time_till_target,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,looks_blank_ms,looks_offscreen_ms,looks_target_ms,looks1_ms,looks2_ms,looks3_ms
0,203,0.0085551,39,38,1,1,-1,2,1,186.35,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1505.9,652.8400000000001,0.0,679.5199999999999,679.5199999999999,0.0,173.04
1,203,1.5408,39,38,2,2,1,1,1,1053.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.3,386.5,879.6999999999998,239.9000000000001,13.400000000000091,239.9000000000001,0.0
2,203,3.0603,39,38,3,1,2,1,0,146.56,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.0,559.2999999999997,0.0,786.5999999999999,786.5999999999999,160.0,13.400000000000091
3,203,4.5797,39,38,4,1,1,2,0,-1.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1480.0,1146.4000000000005,359.7999999999993,0.0,0.0,0.0,0.0
4,203,6.0856,39,38,5,2,1,1,0,160.08,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.5,679.6999999999998,0.0,679.8999999999996,80.09999999999945,679.8999999999996,79.80000000000109
5,203,7.6052,39,38,6,1,2,2,0,0.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.3,1066.0999999999995,13.300000000001091,399.90000000000055,399.90000000000055,0.0,40.0
6,203,9.1245,39,38,7,2,1,2,0,-1.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.4,1399.7999999999993,120.0,0.0,0.0,0.0,0.0
7,203,10.644,39,38,8,2,2,2,0,-1.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.3,1519.0,0.0,0.0,0.0,0.0,0.0
8,203,12.163,39,38,9,2,2,1,0,133.4,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.3,147.0,0.0,1132.0,187.0,1132.0,53.0
9,203,13.683,39,38,10,1,2,2,0,986.57,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.1,520.0,0.0,227.0,227.0,454.0,319.0
10,203,15.202,39,38,11,2,1,1,0,226.63,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.4,187.0,0.0,639.0,0.0,639.0,693.0
11,203,16.722,39,38,12,1,2,2,0,213.17,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1480.4,293.0,0.0,507.0,507.0,200.0,507.0
12,203,18.227999999999998,39,38,13,2,1,2,0,186.77,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.4,213.0,0.0,400.0,866.0,400.0,40.0
13,203,19.747,39,38,14,2,2,1,0,146.59,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1480.6,200.0,0.0,1306.0,0.0,1306.0,0.0
14,203,21.254,39,38,15,1,2,1,0,746.52,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.0,705.0,0.0,253.0,253.0,400.0,161.0
15,203,22.773000000000003,39,38,16,1,1,1,0,506.57,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.2,1493.0,0.0,27.0,27.0,0.0,0.0
16,203,24.291999999999998,39,38,17,1,1,2,0,546.46,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1479.9,559.0,0.0,947.0,947.0,0.0,0.0
17,203,25.798000000000002,39,38,18,2,1,1,0,-1.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.2,0.0,0.0,0.0,1519.0,0.0,0.0
18,203,27.318,39,38,19,1,2,1,0,0.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.7,347.0,0.0,774.0,774.0,386.0,13.0
19,203,28.837,39,38,20,1,1,2,0,0.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.2,693.0,0.0,826.0,826.0,0.0,0.0
20,203,30.355999999999998,39,38,21,2,1,2,0,226.67,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.4,227.0,0.0,213.0,1040.0,213.0,40.0
21,203,31.875999999999998,39,38,22,2,2,2,0,160.07,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.3,507.0,533.0,306.0,159.0,306.0,14.0
22,203,33.395,39,38,23,2,2,2,0,186.62,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1480.0,13.0,187.0,1306.0,0.0,1306.0,0.0
23,203,34.900999999999996,39,38,24,2,2,1,0,0.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.5,26.0,120.0,680.0,667.0,680.0,27.0
24,203,36.421,39,38,25,1,2,1,0,0.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.3,1093.0,0.0,426.0,426.0,0.0,0.0
25,203,37.94,39,38,26,1,1,2,0,626.43,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.1,933.0,360.0,226.0,226.0,0.0,0.0
26,203,39.46,39,38,27,2,1,1,0,-1.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.4,1520.0,0.0,0.0,0.0,0.0,0.0
27,203,40.979,39,38,28,1,2,3,0,-1.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.3,1519.0,0.0,0.0,0.0,0.0,0.0
28,203,42.498999999999995,39,38,29,3,1,2,1,399.9,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1480.4,519.0,0.0,975.0,13.0,0.0,975.0
29,203,44.005,39,38,30,2,3,1,0,173.16,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.2,306.0,0.0,173.0,0.0,173.0,1040.0
30,203,45.523999999999994,39,38,31,1,2,1,0,173.38,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.8,653.0,0.0,187.0,187.0,0.0,679.0
31,203,47.043,39,38,32,1,1,1,0,1332.9,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.3,1346.0,0.0,174.0,174.0,0.0,0.0
32,203,48.563,39,38,33,1,1,2,0,0.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.7,1453.0,0.0,66.0,66.0,0.0,0.0
33,203,50.082,39,38,34,2,1,1,0,733.03,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.9,225.0,0.0,548.0,253.0,548.0,494.0
34,203,51.602,39,38,35,1,2,1,0,133.46,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.2,666.0,67.0,293.0,293.0,0.0,493.0
35,203,53.121,39,38,36,1,1,1,0,880.05,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.1,1159.0,0.0,360.0,360.0,0.0,0.0
36,203,54.64,39,38,37,1,1,1,0,-1.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.3,1520.0,0.0,0.0,0.0,0.0,0.0
37,203,56.16,39,38,38,1,1,1,0,-1.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.2,1519.0,0.0,0.0,0.0,0.0,0.0
38,203,57.678999999999995,39,38,39,1,1,2,0,-1.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.4,1519.0,0.0,0.0,0.0,0.0,0.0
39,203,59.199,39,38,40,2,1,2,0,546.45,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.3,866.0,67.0,587.0,0.0,587.0,0.0
40,203,60.718,39,38,41,2,2,2,0,0.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1480.4,1212.0,0.0,40.0,0.0,40.0,254.0
41,203,62.224,39,38,42,2,2,1,0,1399.5,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.3,734.0,0.0,106.0,0.0,106.0,679.0
42,203,63.744,39,38,43,1,2,2,0,159.92,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1480.4,321.0,0.0,226.0,226.0,507.0,453.0
43,203,65.25,39,38,44,2,1,1,0,533.16,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.4,359.0,0.0,399.0,467.0,399.0,294.0
44,203,66.76899999999999,39,38,45,1,2,1,0,186.5,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.2,13.0,0.0,1319.0,1319.0,0.0,187.0
45,203,68.289,39,38,46,1,1,1,0,0.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.1,307.0,0.0,1213.0,1213.0,0.0,0.0
46,203,69.808,39,38,47,1,1,1,0,0.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.3,14.0,0.0,1399.0,1399.0,0.0,106.0
47,203,71.328,39,38,48,1,1,1,0,466.41,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.0,585.0,0.0,454.0,454.0,0.0,480.0
48,203,72.847,39,38,49,1,1,1,0,399.87,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.3,894.0,0.0,493.0,493.0,0.0,133.0
49,203,74.366,39,38,50,1,1,1,0,506.55,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1479.9,266.0,600.0,640.0,640.0,0.0,0.0
50,203,75.872,39,38,51,1,1,1,0,573.14,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.2,613.0,0.0,627.0,627.0,0.0,280.0
51,203,77.392,39,38,52,1,1,1,0,0.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.4,14.0,0.0,1199.0,1199.0,0.0,306.0
52,203,78.911,39,38,53,1,1,1,0,0.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.3,80.0,0.0,760.0,760.0,0.0,679.0
53,203,80.431,39,38,54,1,1,2,0,-1.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1479.9,640.0,306.0,0.0,0.0,0.0,560.0
54,203,81.93700000000001,39,38,55,2,1,2,0,-1.0,671.28,459.47,293.63,314.88,501.34,454.52,15,27,43,121210.0,1493.3,0.0,1520.0,0.0,0.0,0.0,0.0
