,subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,time_till_target,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,looks_blank_ms,looks_offscreen_ms,looks_target_ms,looks1_ms,looks2_ms,looks3_ms
0,102,0.053655999999999995,23,5,1,3,-1,1,1,199.55,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1485.1,12.649999999999977,0.0,1080.5800000000002,0.0,385.97,1080.5800000000002
1,102,1.5734,23,5,2,1,3,3,1,186.0,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1493.0,319.50000000000045,0.0,1012.9999999999995,1012.9999999999995,13.399999999999864,186.5
2,102,3.0926,23,5,3,3,1,3,0,319.53,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1506.5,626.1999999999998,119.5,772.8000000000002,0.0,13.900000000000091,772.8000000000002
3,102,4.6247,23,5,4,3,3,3,0,467.07,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1507.1,266.5000000000009,453.5,812.7999999999993,0.0,0.0,812.7999999999993
4,102,6.1577,23,5,5,3,3,3,0,0.0,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1506.9,26.300000000000182,0.0,1506.5,0.0,0.0,1506.5
5,102,7.6909,23,5,6,3,3,3,0,0.0,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1506.8,413.39999999999964,79.70000000000073,1039.8999999999996,0.0,0.0,1039.8999999999996
6,102,9.2237,23,5,7,3,3,3,0,333.05,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1506.6,373.0,267.0,892.3999999999996,0.0,0.0,892.3999999999996
7,102,10.755999999999998,23,5,8,3,3,3,0,0.0,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1506.8,0.0,0.0,1279.0,0.0,254.0,1279.0
8,102,12.289000000000001,23,5,9,3,3,2,0,0.0,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1506.7,13.0,359.0,1160.0,0.0,0.0,1160.0
9,102,13.822000000000001,23,5,10,2,3,2,1,199.59,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1506.9,40.0,681.0,813.0,0.0,813.0,0.0
10,102,15.355,23,5,11,2,2,3,0,199.49,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1506.3,414.0,625.0,493.0,0.0,493.0,0.0
11,102,16.887,23,5,12,3,2,1,0,226.99,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1506.6,0.0,733.0,800.0,0.0,0.0,800.0
12,102,18.42,23,5,13,1,3,3,0,559.74,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1506.5,106.0,520.0,494.0,494.0,413.0,0.0
13,102,19.953,23,5,14,3,1,3,0,146.56,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1506.9,519.0,0.0,774.0,133.0,106.0,774.0
14,102,21.485,23,5,15,3,3,2,0,266.76,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1507.2,401.0,374.0,759.0,0.0,0.0,759.0
15,102,23.018,23,5,16,2,3,2,0,386.37,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1506.7,120.0,573.0,293.0,0.0,293.0,546.0
16,102,24.551,23,5,17,2,2,2,0,240.12,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1506.7,386.0,120.0,774.0,0.0,774.0,253.0
17,102,26.083000000000002,23,5,18,2,2,1,0,253.23,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1506.8,492.0,227.0,800.0,0.0,800.0,13.0
18,102,27.616999999999997,23,5,19,1,2,3,0,213.64,879.92,494.62,568.33,462.73,392.98,296.89,26,32,44,120910.0,1506.2,679.0,0.0,227.0,227.0,627.0,0.0
