,subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,time_till_target,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,looks_blank_ms,looks_offscreen_ms,looks_target_ms,looks1_ms,looks2_ms,looks3_ms
0,102,0.051620000000000006,82,71,1,3,-1,1,1,0.0,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1471.5,40.02999999999997,0.0,1145.6499999999999,199.92000000000002,80.10000000000014,1145.6499999999999
1,102,1.5577,82,71,2,1,3,3,1,239.94,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1466.6,599.7000000000003,0.0,679.8,679.8,226.5999999999999,0.0
2,102,3.0505,82,71,3,3,1,2,0,226.53,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1480.1,999.6999999999998,106.59999999999991,386.49999999999955,0.0,13.300000000000182,386.49999999999955
3,102,4.5566,82,71,4,2,3,2,1,266.54,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1480.0,146.60000000000036,0.0,1079.6999999999998,0.0,1079.6999999999998,279.8000000000002
4,102,6.0627,82,71,5,2,2,2,0,146.64,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1480.0,1186.1999999999998,0.0,319.90000000000055,0.0,319.90000000000055,0.0
5,102,7.5688,82,71,6,2,2,3,0,-1.0,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1480.0,1399.500000000001,106.59999999999945,0.0,0.0,0.0,0.0
6,102,9.0748,82,71,7,3,2,3,0,733.11,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1480.1,852.2999999999993,0.0,653.5,0.0,0.0,653.5
7,102,10.581,82,71,8,3,3,1,0,-1.0,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1493.5,1427.0,93.0,0.0,0.0,0.0,0.0
8,102,12.1,82,71,9,1,3,1,0,546.48,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1493.2,624.0,0.0,814.0,814.0,40.0,41.0
9,102,13.62,82,71,10,1,1,1,0,1292.8,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1479.8,732.0,267.0,200.0,200.0,307.0,0.0
10,102,15.126,82,71,11,1,1,1,0,0.0,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1479.9,466.0,200.0,840.0,840.0,0.0,0.0
11,102,16.632,82,71,12,1,1,2,0,-1.0,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1479.9,559.0,613.0,0.0,0.0,27.0,307.0
12,102,18.137999999999998,82,71,13,2,1,1,0,-1.0,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1493.4,853.0,467.0,0.0,0.0,0.0,200.0
13,102,19.657,82,71,14,1,2,2,0,853.04,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1493.2,600.0,639.0,280.0,280.0,0.0,0.0
14,102,21.177,82,71,15,2,1,1,0,253.24,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1493.3,253.0,0.0,441.0,519.0,441.0,307.0
15,102,22.695999999999998,82,71,16,1,2,1,0,-1.0,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1479.9,1440.0,0.0,0.0,0.0,66.0,0.0
16,102,24.201999999999998,82,71,17,1,1,2,0,-1.0,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1479.8,1506.0,0.0,0.0,0.0,0.0,0.0
17,102,25.709,82,71,18,2,1,3,0,986.24,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1493.3,1305.0,0.0,214.0,0.0,214.0,0.0
18,102,27.228,82,71,19,3,2,3,0,226.63,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1480.2,1066.0,0.0,307.0,0.0,133.0,307.0
19,102,28.734,82,71,20,3,3,3,0,-1.0,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1493.5,1147.0,347.0,0.0,0.0,26.0,0.0
20,102,30.253,82,71,21,3,3,2,0,426.53,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1493.4,1000.0,0.0,506.0,0.0,13.0,506.0
21,102,31.773000000000003,82,71,22,2,3,1,0,279.92,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1480.0,1280.0,0.0,200.0,0.0,200.0,26.0
22,102,33.279,82,71,23,1,2,3,0,-1.0,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1479.9,1506.0,0.0,0.0,0.0,0.0,0.0
23,102,34.785,82,71,24,3,1,2,0,-1.0,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1493.5,1080.0,440.0,0.0,0.0,0.0,0.0
24,102,36.304,82,71,25,2,3,2,0,-1.0,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1480.1,1213.0,293.0,0.0,0.0,0.0,0.0
25,102,37.811,82,71,26,2,2,3,0,-1.0,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1493.4,1240.0,279.0,0.0,0.0,0.0,0.0
26,102,39.33,82,71,27,3,2,1,0,253.28,88.266,294.89,755.83,360.2,593.91,497.42,22,43,35,130110.0,1480.2,653.0,0.0,853.0,0.0,0.0,853.0
