,subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,time_till_target,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,looks_blank_ms,looks_offscreen_ms,looks_target_ms,looks1_ms,looks2_ms,looks3_ms
0,104,0.0092902,51,42,1,1,-1,1,1,372.69,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1492.7,199.6799999999999,133.17,426.45,426.45,732.8000000000001,0.0
1,104,1.5282,51,42,2,1,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.3,892.9999999999998,546.5,0.0,0.0,66.60000000000014,0.0
2,104,3.0343,51,42,3,1,1,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.0,1506.1000000000004,0.0,0.0,0.0,0.0,0.0
3,104,4.9539,51,42,4,2,1,1,1,159.7,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1066.5,586.3000000000002,0.0,919.7999999999993,0.0,919.7999999999993,0.0
4,104,6.0465,51,42,5,1,2,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.8,320.1999999999998,0.0,0.0,0.0,1185.8000000000002,0.0
5,104,7.5526,51,42,6,1,1,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.7,959.3999999999987,133.30000000000018,0.0,0.0,413.2000000000007,0.0
6,104,9.0585,51,42,7,2,1,2,0,159.96,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.2,413.2000000000007,0.0,1093.5,0.0,1093.5,0.0
7,104,10.565,51,42,8,2,2,1,0,0.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.7,0.0,0.0,1506.0,0.0,1506.0,0.0
8,104,12.071,51,42,9,1,2,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.9,268.0,66.0,0.0,0.0,1172.0,0.0
9,104,13.577,51,42,10,1,1,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.8,800.0,173.0,0.0,0.0,533.0,0.0
10,104,15.083,51,42,11,2,1,1,0,0.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.0,106.0,0.0,1400.0,0.0,1400.0,0.0
11,104,16.589000000000002,51,42,12,1,2,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.9,67.0,733.0,0.0,0.0,706.0,0.0
12,104,18.095,51,42,13,1,1,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.8,0.0,1506.0,0.0,0.0,0.0,0.0
13,104,19.601,51,42,14,2,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.6,0.0,1506.0,0.0,0.0,0.0,0.0
14,104,21.107,51,42,15,1,2,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.9,213.0,1293.0,0.0,0.0,0.0,0.0
15,104,22.613000000000003,51,42,16,1,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.5,1360.0,147.0,0.0,0.0,0.0,0.0
16,104,24.119,51,42,17,1,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1480.0,1120.0,386.0,0.0,0.0,0.0,0.0
17,104,25.625999999999998,51,42,18,1,1,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.7,1506.0,0.0,0.0,0.0,0.0,0.0
18,104,27.131999999999998,51,42,19,2,1,1,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.8,1506.0,0.0,0.0,0.0,0.0,0.0
19,104,28.638,51,42,20,1,2,2,0,-1.0,113.81,404.33,501.13,454.76,332.24,588.5,44,26,17,121210.0,1479.8,1506.0,0.0,0.0,0.0,0.0,0.0
