subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,looks_blank,looks_offscreen,time_till_target,looks_target,looks1,looks2,looks3,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,eyeposX,eyeposY,timestamps
103,0.023148,15,25,1,3,-1,2,1,0,0,186.81,0,0,1,0,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,535.4,369,0
103,0.023148,15,25,1,3,-1,2,1,1,0,186.81,0,0,0,0,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,630.6,471,13.343
103,0.023148,15,25,1,3,-1,2,1,1,0,186.81,0,0,0,0,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,731.9,616.6,26.287
103,0.023148,15,25,1,3,-1,2,1,1,0,186.81,0,0,0,0,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,751.9,700.7,40.107
103,0.023148,15,25,1,3,-1,2,1,1,0,186.81,0,0,0,0,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,753.9,688.3,53.548
103,0.023148,15,25,1,3,-1,2,1,1,0,186.81,0,0,0,0,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,751.1,690.5,66.238
103,0.023148,15,25,1,3,-1,2,1,1,0,186.81,0,0,0,0,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,750.3,690.6,80.287
103,0.023148,15,25,1,3,-1,2,1,1,0,186.81,0,0,0,0,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,746.5,685.1,93.212
103,0.023148,15,25,1,3,-1,2,1,1,0,186.81,0,0,0,0,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,747.9,682.4,106.36
103,0.023148,15,25,1,3,-1,2,1,1,0,186.81,0,0,0,0,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,744.5,669.7,119.84
103,0.023148,15,25,1,3,-1,2,1,1,0,186.81,0,0,0,0,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,745.5,662.9,133.21
103,0.023148,15,25,1,3,-1,2,1,1,0,186.81,0,0,0,0,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,745.1,659.4,146.27
103,0.023148,15,25,1,3,-1,2,1,1,0,186.81,0,0,0,0,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,745,654.6,159.98
103,0.023148,15,25,1,3,-1,2,1,1,0,186.81,0,0,0,0,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,745,650.3,173.1
103,0.023148,15,25,1,3,-1,2,1,0,0,186.81,1,0,0,1,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,808.4,486.4,186.72
103,0.023148,15,25,1,3,-1,2,1,0,0,186.81,1,0,0,1,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,857.4,408.3,199.56
103,0.023148,15,25,1,3,-1,2,1,0,0,186.81,1,0,0,1,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,857.6,403.7,213.43
103,0.023148,15,25,1,3,-1,2,1,0,0,186.81,1,0,0,1,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,857.3,401.4,226.36
103,0.023148,15,25,1,3,-1,2,1,0,0,186.81,1,0,0,1,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,857.7,401.1,239.48
103,0.023148,15,25,1,3,-1,2,1,0,0,186.81,1,0,0,1,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,857.9,400,253.25
103,0.023148,15,25,1,3,-1,2,1,0,0,186.81,1,0,0,1,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,857.6,399.7,266.14
103,0.023148,15,25,1,3,-1,2,1,0,0,186.81,1,0,0,1,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,857.3,398.9,280
103,0.023148,15,25,1,3,-1,2,1,0,0,186.81,1,0,0,1,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,858.6,398.3,293.53
103,0.023148,15,25,1,3,-1,2,1,0,0,186.81,1,0,0,1,361.97,303.82,536.5,340.52,866.6,434.37,32,43,27,1.2083e+05,1493.1,859.2,397.3,306.09
