subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,looks_blank,looks_offscreen,time_till_target,looks_target,looks1,looks2,looks3,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,eyeposX,eyeposY,timestamps
102,0.0063009,63,60,1,1,-1,1,1,1,0,159.77,0,0,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,562.8,91.9,0
102,0.0063009,63,60,1,1,-1,1,1,1,0,159.77,0,0,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,562.8,91.9,13.12
102,0.0063009,63,60,1,1,-1,1,1,1,0,159.77,0,0,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,562.8,91.9,26.47
102,0.0063009,63,60,1,1,-1,1,1,1,0,159.77,0,0,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,562.8,91.9,39.901
102,0.0063009,63,60,1,1,-1,1,1,1,0,159.77,0,0,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,562.8,91.9,53.135
102,0.0063009,63,60,1,1,-1,1,1,1,0,159.77,0,0,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,562.8,91.9,66.455
102,0.0063009,63,60,1,1,-1,1,1,1,0,159.77,0,0,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,562.8,91.9,79.754
102,0.0063009,63,60,1,1,-1,1,1,1,0,159.77,0,0,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,562.8,91.9,92.818
102,0.0063009,63,60,1,1,-1,1,1,1,0,159.77,0,0,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,562.8,91.9,106.45
102,0.0063009,63,60,1,1,-1,1,1,1,0,159.77,0,0,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,562.8,91.9,119.65
102,0.0063009,63,60,1,1,-1,1,1,1,0,159.77,0,0,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,560.8,89,132.89
102,0.0063009,63,60,1,1,-1,1,1,1,0,159.77,0,0,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,566.6,111,146.14
102,0.0063009,63,60,1,1,-1,1,1,0,0,159.77,1,1,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,614,306.7,159.53
102,0.0063009,63,60,1,1,-1,1,1,0,0,159.77,1,1,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,631.2,330.9,172.88
102,0.0063009,63,60,1,1,-1,1,1,0,0,159.77,1,1,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,631.1,331.9,185.99
102,0.0063009,63,60,1,1,-1,1,1,0,0,159.77,1,1,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,629.5,328.6,199.53
102,0.0063009,63,60,1,1,-1,1,1,0,0,159.77,1,1,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,628.9,326.4,212.78
102,0.0063009,63,60,1,1,-1,1,1,0,0,159.77,1,1,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,628.5,325.4,225.93
102,0.0063009,63,60,1,1,-1,1,1,0,0,159.77,1,1,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,628.2,323.1,239.11
102,0.0063009,63,60,1,1,-1,1,1,0,0,159.77,1,1,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,627.4,321.3,252.56
102,0.0063009,63,60,1,1,-1,1,1,0,0,159.77,1,1,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,626.8,319.7,265.86
102,0.0063009,63,60,1,1,-1,1,1,0,0,159.77,1,1,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,627,317,279.16
102,0.0063009,63,60,1,1,-1,1,1,0,0,159.77,1,1,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,626.5,314.4,292.48
102,0.0063009,63,60,1,1,-1,1,1,0,0,159.77,1,1,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,625.8,311.6,305.83
102,0.0063009,63,60,1,1,-1,1,1,0,0,159.77,1,1,0,0,629.57,373.32,916.45,679.92,465.69,255.86,16,32,24,1.2121e+05,1506,625.9,308.8,319.32
