subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,looks_blank,looks_offscreen,time_till_target,looks_target,looks1,looks2,looks3,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,eyeposX,eyeposY,timestamps
101,0.0061598,43,37,1,1,-1,1,1,1,0,173.54,0,0,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,513.7,136.7,0
101,0.0061598,43,37,1,1,-1,1,1,1,0,173.54,0,0,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,513.7,136.7,13.376
101,0.0061598,43,37,1,1,-1,1,1,1,0,173.54,0,0,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,513.7,136.7,26.889
101,0.0061598,43,37,1,1,-1,1,1,1,0,173.54,0,0,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,513.7,136.7,40.161
101,0.0061598,43,37,1,1,-1,1,1,1,0,173.54,0,0,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,513.7,136.7,53.75
101,0.0061598,43,37,1,1,-1,1,1,1,0,173.54,0,0,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,513.7,136.7,66.599
101,0.0061598,43,37,1,1,-1,1,1,1,0,173.54,0,0,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,513.7,136.7,79.941
101,0.0061598,43,37,1,1,-1,1,1,1,0,173.54,0,0,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,513.7,137.6,93.603
101,0.0061598,43,37,1,1,-1,1,1,1,0,173.54,0,0,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,513.7,137.6,106.29
101,0.0061598,43,37,1,1,-1,1,1,1,0,173.54,0,0,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,510.4,134.3,119.86
101,0.0061598,43,37,1,1,-1,1,1,1,0,173.54,0,0,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,510.6,134.7,132.89
101,0.0061598,43,37,1,1,-1,1,1,1,0,173.54,0,0,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,510,133,146.44
101,0.0061598,43,37,1,1,-1,1,1,1,0,173.54,0,0,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,454.2,259.6,159.47
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,327.2,479.8,173.44
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,298.6,508.3,186.47
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,292,510.1,199.6
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,289.5,511,213.06
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,289.3,509,227.02
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,288.4,507,239.48
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,287.3,505.5,253.41
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,286.9,504.3,266.97
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,286.3,502.8,279.5
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,286.4,500,293.67
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,286.5,497.1,306.43
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,286.6,494.4,320.29
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,286.4,490.4,333.71
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,286.4,486.6,346.34
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,286.5,482.8,359.49
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,286.5,479,373.37
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,286.8,474.4,386.36
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,285.9,478.8,400.31
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,277.8,537.6,412.65
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,278.7,523.2,426.35
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,278.2,525.6,439.46
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,277.9,523.5,452.77
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,278.2,520.3,466.49
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,278.7,518.7,479.57
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,278.7,516.5,492.76
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,279.2,514.8,506.74
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,279.7,512.3,519.91
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,280.1,511,533.62
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,280.3,509.1,545.85
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,280.4,506.7,559.88
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,280.3,504.7,572.72
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,280.8,503,586.82
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,305,524.5,599.38
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,320.1,541.2,612.63
101,0.0061598,43,37,1,1,-1,1,1,0,0,173.54,1,1,0,0,265.05,503.35,886.39,247.29,760.17,617.77,13,36,24,1.212e+05,1506.8,321.4,539.4,626.6
