subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,looks_blank,looks_offscreen,time_till_target,looks_target,looks1,looks2,looks3,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,eyeposX,eyeposY,timestamps
104,0.016898,65,48,1,2,-1,1,1,0,1,150.15,0,0,0,0,240.57,609.74,649.7,470.6,901.24,521.55,34,17,43,1.301e+05,1483.8,569.1,-17.6,0
104,0.016898,65,48,1,2,-1,1,1,0,1,150.15,0,0,0,0,240.57,609.74,649.7,470.6,901.24,521.55,34,17,43,1.301e+05,1483.8,569.1,-17.6,3.2703
104,0.016898,65,48,1,2,-1,1,1,0,1,150.15,0,0,0,0,240.57,609.74,649.7,470.6,901.24,521.55,34,17,43,1.301e+05,1483.8,569.1,-17.6,16.998
104,0.016898,65,48,1,2,-1,1,1,0,1,150.15,0,0,0,0,240.57,609.74,649.7,470.6,901.24,521.55,34,17,43,1.301e+05,1483.8,569.1,-17.6,30.167
104,0.016898,65,48,1,2,-1,1,1,0,1,150.15,0,0,0,0,240.57,609.74,649.7,470.6,901.24,521.55,34,17,43,1.301e+05,1483.8,569.1,-17.6,43.591
104,0.016898,65,48,1,2,-1,1,1,0,1,150.15,0,0,0,0,240.57,609.74,649.7,470.6,901.24,521.55,34,17,43,1.301e+05,1483.8,569.1,-17.6,56.903
104,0.016898,65,48,1,2,-1,1,1,0,1,150.15,0,0,0,0,240.57,609.74,649.7,470.6,901.24,521.55,34,17,43,1.301e+05,1483.8,569.1,-17.6,70.225
104,0.016898,65,48,1,2,-1,1,1,0,1,150.15,0,0,0,0,240.57,609.74,649.7,470.6,901.24,521.55,34,17,43,1.301e+05,1483.8,569.1,-17.6,83.464
104,0.016898,65,48,1,2,-1,1,1,0,1,150.15,0,0,0,0,240.57,609.74,649.7,470.6,901.24,521.55,34,17,43,1.301e+05,1483.8,569.1,-17.6,96.845
104,0.016898,65,48,1,2,-1,1,1,0,1,150.15,0,0,0,0,240.57,609.74,649.7,470.6,901.24,521.55,34,17,43,1.301e+05,1483.8,568.1,-16,110.03
104,0.016898,65,48,1,2,-1,1,1,0,1,150.15,0,0,0,0,240.57,609.74,649.7,470.6,901.24,521.55,34,17,43,1.301e+05,1483.8,568.5,-15.1,123.45
104,0.016898,65,48,1,2,-1,1,1,1,0,150.15,0,0,0,0,240.57,609.74,649.7,470.6,901.24,521.55,34,17,43,1.301e+05,1483.8,575.8,3.6,136.75
