subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,looks_blank,looks_offscreen,time_till_target,looks_target,looks1,looks2,looks3,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,eyeposX,eyeposY,timestamps
203,0.055034,78,60,1,1,-1,1,1,0,0,159.6,0,0,0,1,877.68,519.71,157.88,560.91,697.59,457.2,36,13,44,1.3021e+05,1470.5,767.4,445.9,0
203,0.055034,78,60,1,1,-1,1,1,0,0,159.6,0,0,0,1,877.68,519.71,157.88,560.91,697.59,457.2,36,13,44,1.3021e+05,1470.5,767.4,445.9,12.367
203,0.055034,78,60,1,1,-1,1,1,0,0,159.6,0,0,0,1,877.68,519.71,157.88,560.91,697.59,457.2,36,13,44,1.3021e+05,1470.5,769.2,444,25.461
203,0.055034,78,60,1,1,-1,1,1,0,0,159.6,0,0,0,1,877.68,519.71,157.88,560.91,697.59,457.2,36,13,44,1.3021e+05,1470.5,768.8,443.1,38.755
203,0.055034,78,60,1,1,-1,1,1,0,0,159.6,0,0,0,1,877.68,519.71,157.88,560.91,697.59,457.2,36,13,44,1.3021e+05,1470.5,769.2,441.9,52.084
203,0.055034,78,60,1,1,-1,1,1,0,0,159.6,0,0,0,1,877.68,519.71,157.88,560.91,697.59,457.2,36,13,44,1.3021e+05,1470.5,769.5,441.9,65.271
203,0.055034,78,60,1,1,-1,1,1,0,0,159.6,0,0,0,1,877.68,519.71,157.88,560.91,697.59,457.2,36,13,44,1.3021e+05,1470.5,770.9,441.4,78.63
203,0.055034,78,60,1,1,-1,1,1,0,0,159.6,0,0,0,1,877.68,519.71,157.88,560.91,697.59,457.2,36,13,44,1.3021e+05,1470.5,771.3,440.1,91.952
203,0.055034,78,60,1,1,-1,1,1,0,0,159.6,0,0,0,1,877.68,519.71,157.88,560.91,697.59,457.2,36,13,44,1.3021e+05,1470.5,771.8,437.2,105.48
203,0.055034,78,60,1,1,-1,1,1,0,0,159.6,0,0,0,1,877.68,519.71,157.88,560.91,697.59,457.2,36,13,44,1.3021e+05,1470.5,772.4,436.8,118.64
