subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,looks_blank,looks_offscreen,time_till_target,looks_target,looks1,looks2,looks3,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,eyeposX,eyeposY,timestamps
103,0.0069076,52,76,1,2,-1,1,1,1,0,186.69,0,0,0,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,598,436.5,0
103,0.0069076,52,76,1,2,-1,1,1,1,0,186.69,0,0,0,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,598,436.5,13.5
103,0.0069076,52,76,1,2,-1,1,1,1,0,186.69,0,0,0,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,598,436.5,26.629
103,0.0069076,52,76,1,2,-1,1,1,1,0,186.69,0,0,0,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,598,436.5,40.238
103,0.0069076,52,76,1,2,-1,1,1,1,0,186.69,0,0,0,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,598,436.5,53.439
103,0.0069076,52,76,1,2,-1,1,1,1,0,186.69,0,0,0,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,598,436.5,66.522
103,0.0069076,52,76,1,2,-1,1,1,1,0,186.69,0,0,0,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,598,436.5,79.732
103,0.0069076,52,76,1,2,-1,1,1,1,0,186.69,0,0,0,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,598,436.5,93.457
103,0.0069076,52,76,1,2,-1,1,1,1,0,186.69,0,0,0,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,598,436.5,106.51
103,0.0069076,52,76,1,2,-1,1,1,1,0,186.69,0,0,0,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,596.9,434.2,120.3
103,0.0069076,52,76,1,2,-1,1,1,1,0,186.69,0,0,0,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,596.9,433.9,133.25
103,0.0069076,52,76,1,2,-1,1,1,1,0,186.69,0,0,0,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,596.4,432.4,146.57
103,0.0069076,52,76,1,2,-1,1,1,1,0,186.69,0,0,0,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,506.2,466.5,159.42
103,0.0069076,52,76,1,2,-1,1,1,1,0,186.69,0,0,0,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,294.3,528.6,173.56
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,157.3,582.7,186.6
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,115.8,581.2,199.83
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,114.2,577.9,212.52
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,114.6,574.8,225.98
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,113.7,572.8,240.02
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,112.9,573.3,253.35
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,113.3,571.9,266.12
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,112.7,570.6,279.84
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,113.2,571.6,293.24
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,113,569.3,306.04
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,113.3,569.2,319.91
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,113.5,567.9,333.38
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,112.7,567.8,346.03
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,113.6,567.4,359.39
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,113.7,567.9,373.35
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,114.3,566.6,386.05
103,0.0069076,52,76,1,2,-1,1,1,0,0,186.69,1,0,1,0,408.57,455.87,108.74,643.54,101.84,299.07,25,42,16,1.2122e+05,1506,114.6,565.4,399.9
