subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,looks_blank,looks_offscreen,time_till_target,looks_target,looks1,looks2,looks3,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,eyeposX,eyeposY,timestamps
102,0.053023,72,43,1,1,-1,2,1,1,0,146.43,0,0,0,0,405.29,468.44,694.9,582.76,177.97,256.59,34,27,16,1.2122e+05,1470.9,366.8,162.6,0
102,0.053023,72,43,1,1,-1,2,1,1,0,146.43,0,0,0,0,405.29,468.44,694.9,582.76,177.97,256.59,34,27,16,1.2122e+05,1470.9,366.7,160.6,12.62
102,0.053023,72,43,1,1,-1,2,1,1,0,146.43,0,0,0,0,405.29,468.44,694.9,582.76,177.97,256.59,34,27,16,1.2122e+05,1470.9,366.5,158.1,25.943
102,0.053023,72,43,1,1,-1,2,1,1,0,146.43,0,0,0,0,405.29,468.44,694.9,582.76,177.97,256.59,34,27,16,1.2122e+05,1470.9,365.6,155.6,39.356
102,0.053023,72,43,1,1,-1,2,1,1,0,146.43,0,0,0,0,405.29,468.44,694.9,582.76,177.97,256.59,34,27,16,1.2122e+05,1470.9,365.4,153.8,52.852
102,0.053023,72,43,1,1,-1,2,1,1,0,146.43,0,0,0,0,405.29,468.44,694.9,582.76,177.97,256.59,34,27,16,1.2122e+05,1470.9,365.5,151.7,66.194
102,0.053023,72,43,1,1,-1,2,1,1,0,146.43,0,0,0,0,405.29,468.44,694.9,582.76,177.97,256.59,34,27,16,1.2122e+05,1470.9,364.7,149.8,79.453
102,0.053023,72,43,1,1,-1,2,1,1,0,146.43,0,0,0,0,405.29,468.44,694.9,582.76,177.97,256.59,34,27,16,1.2122e+05,1470.9,364.4,147.1,92.705
102,0.053023,72,43,1,1,-1,2,1,1,0,146.43,0,0,0,0,405.29,468.44,694.9,582.76,177.97,256.59,34,27,16,1.2122e+05,1470.9,364.7,145.2,105.92
102,0.053023,72,43,1,1,-1,2,1,1,0,146.43,0,0,0,0,405.29,468.44,694.9,582.76,177.97,256.59,34,27,16,1.2122e+05,1470.9,364.9,142.3,119.25
