subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,looks_blank,looks_offscreen,time_till_target,looks_target,looks1,looks2,looks3,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,eyeposX,eyeposY,timestamps
203,0.37594,32,25,1,3,-1,2,1,1,0,173.31,0,0,0,0,911.86,677.27,212.75,679.83,774.45,308.57,46,32,25,1.21e+05,1151.5,564.7,668.3,0
203,0.37594,32,25,1,3,-1,2,1,1,0,173.31,0,0,0,0,911.86,677.27,212.75,679.83,774.45,308.57,46,32,25,1.21e+05,1151.5,583.9,488.2,12.915
203,0.37594,32,25,1,3,-1,2,1,1,0,173.31,0,0,0,0,911.86,677.27,212.75,679.83,774.45,308.57,46,32,25,1.21e+05,1151.5,602,339.6,26.19
203,0.37594,32,25,1,3,-1,2,1,1,0,173.31,0,0,0,0,911.86,677.27,212.75,679.83,774.45,308.57,46,32,25,1.21e+05,1151.5,601.5,336.4,39.559
203,0.37594,32,25,1,3,-1,2,1,1,0,173.31,0,0,0,0,911.86,677.27,212.75,679.83,774.45,308.57,46,32,25,1.21e+05,1151.5,602.7,342,52.846
203,0.37594,32,25,1,3,-1,2,1,1,0,173.31,0,0,0,0,911.86,677.27,212.75,679.83,774.45,308.57,46,32,25,1.21e+05,1151.5,602.2,344.1,66.167
203,0.37594,32,25,1,3,-1,2,1,1,0,173.31,0,0,0,0,911.86,677.27,212.75,679.83,774.45,308.57,46,32,25,1.21e+05,1151.5,602.1,344.4,79.574
203,0.37594,32,25,1,3,-1,2,1,1,0,173.31,0,0,0,0,911.86,677.27,212.75,679.83,774.45,308.57,46,32,25,1.21e+05,1151.5,600.7,345,92.829
203,0.37594,32,25,1,3,-1,2,1,1,0,173.31,0,0,0,0,911.86,677.27,212.75,679.83,774.45,308.57,46,32,25,1.21e+05,1151.5,601.4,345.4,106.15
203,0.37594,32,25,1,3,-1,2,1,1,0,173.31,0,0,0,0,911.86,677.27,212.75,679.83,774.45,308.57,46,32,25,1.21e+05,1151.5,602,345,119.54
