subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,looks_blank,looks_offscreen,time_till_target,looks_target,looks1,looks2,looks3,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,eyeposX,eyeposY,timestamps
101,0.066799,12,30,1,1,-1,2,1,1,0,239.93,0,0,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,961.1,707.1,0
101,0.066799,12,30,1,1,-1,2,1,1,0,239.93,0,0,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,961.4,708.3,12.967
101,0.066799,12,30,1,1,-1,2,1,1,0,239.93,0,0,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,959.7,706.9,26.236
101,0.066799,12,30,1,1,-1,2,1,1,0,239.93,0,0,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,960.2,706.9,39.482
101,0.066799,12,30,1,1,-1,2,1,1,0,239.93,0,0,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,959.8,706.9,53.149
101,0.066799,12,30,1,1,-1,2,1,1,0,239.93,0,0,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,959,706.9,66.725
101,0.066799,12,30,1,1,-1,2,1,1,0,239.93,0,0,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,959.3,705,79.466
101,0.066799,12,30,1,1,-1,2,1,1,0,239.93,0,0,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,958.4,703.7,93.117
101,0.066799,12,30,1,1,-1,2,1,1,0,239.93,0,0,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,858.9,617,106.39
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,731.7,405,119.96
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,735.8,387.4,133.11
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,722.6,378.5,146.26
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,723.2,379.9,159.56
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,722.5,378,173.52
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,721.6,376.2,186.01
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,720.3,375.3,199.72
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,720.4,372.2,213.05
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,766.2,377.5,226.59
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,904.7,372.1,239.29
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,892,360,253.09
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,905.2,358.5,266.34
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,903.7,353.9,279.95
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,903.2,350.4,292.9
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,903.3,347.9,306.14
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,904,345.6,319.4
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,904,342.3,332.87
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,904.7,339.3,346.11
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,904.8,337.3,359.36
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,905.4,335.5,373.01
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,905,333.2,386.35
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,905.3,330.5,399.1
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,905.3,328.7,412.67
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,905.4,326.6,426.25
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,905.8,322.7,439.83
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,906.5,319.9,453.31
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,1,1,0,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,894.9,318.4,466.35
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,738.1,362.3,479.39
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,677.3,363.2,492.96
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,673.1,362,506.41
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,671.7,361.4,519.28
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,671.2,359.1,532.98
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,670,358.3,546.31
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,669.4,358.3,559.3
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,669.6,357.2,572.93
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,669.4,357.4,586.49
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,669.7,355.8,599.31
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,1,0,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,668.8,355.9,612.86
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,0,1,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,570.6,404.7,626.59
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,0,1,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,538.2,408,719.23
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,0,1,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,538.1,407.4,732.83
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,0,1,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,538,406.4,746.24
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,0,1,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,486.7,414.3,759.75
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,0,1,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,447,402.7,772.83
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,0,1,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,445.8,404.1,786.57
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,0,1,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,444.5,402.1,799.35
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,0,1,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,444.2,400.7,813.09
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,0,1,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,443.5,401.3,826.09
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,0,1,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,443.1,400.5,839.43
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,0,1,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,442.5,399.6,852.49
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,0,1,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,441.5,399.3,865.72
101,0.066799,12,30,1,1,-1,2,1,0,0,239.93,0,0,0,1,929.93,493.41,735.36,365.75,510.36,441.87,24,45,36,1.2082e+05,1471.6,442.3,398,879.67
