subj,trialtime,trial,seq,seq_item,active_item,prev_active,next_active,firstappear,looks_blank,looks_offscreen,time_till_target,looks_target,looks1,looks2,looks3,location1X,location1Y,location2X,location2Y,location3X,location3Y,item1id,item2id,item3id,date,event_time,eyeposX,eyeposY,timestamps
102,0.019078,71,44,1,1,-1,2,1,1,0,146.53,0,0,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,513,134.3,0
102,0.019078,71,44,1,1,-1,2,1,1,0,146.53,0,0,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,513,134.3,13.265
102,0.019078,71,44,1,1,-1,2,1,1,0,146.53,0,0,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,513,134.3,26.858
102,0.019078,71,44,1,1,-1,2,1,1,0,146.53,0,0,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,513,134.3,40.028
102,0.019078,71,44,1,1,-1,2,1,1,0,146.53,0,0,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,513,134.3,53.469
102,0.019078,71,44,1,1,-1,2,1,1,0,146.53,0,0,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,513,134.3,66.788
102,0.019078,71,44,1,1,-1,2,1,1,0,146.53,0,0,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,513,134.3,80.086
102,0.019078,71,44,1,1,-1,2,1,1,0,146.53,0,0,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,513,134.3,93.419
102,0.019078,71,44,1,1,-1,2,1,1,0,146.53,0,0,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,513,134.3,106.78
102,0.019078,71,44,1,1,-1,2,1,1,0,146.53,0,0,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,511,134.1,119.93
102,0.019078,71,44,1,1,-1,2,1,1,0,146.53,0,0,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,510.6,133.3,133.26
102,0.019078,71,44,1,1,-1,2,1,0,0,146.53,1,1,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,516.8,147.8,146.44
102,0.019078,71,44,1,1,-1,2,1,0,0,146.53,1,1,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,577.4,299.8,159.86
102,0.019078,71,44,1,1,-1,2,1,0,0,146.53,1,1,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,592.5,367,173.19
102,0.019078,71,44,1,1,-1,2,1,0,0,146.53,1,1,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,603.2,379.1,186.09
102,0.019078,71,44,1,1,-1,2,1,0,0,146.53,1,1,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,601,374.8,199.53
102,0.019078,71,44,1,1,-1,2,1,0,0,146.53,1,1,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,600.6,373.7,212.87
102,0.019078,71,44,1,1,-1,2,1,0,0,146.53,1,1,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,600.1,373.3,226.1
102,0.019078,71,44,1,1,-1,2,1,0,0,146.53,1,1,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,599.9,371.8,239.55
102,0.019078,71,44,1,1,-1,2,1,0,0,146.53,1,1,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,599.2,370.3,252.86
102,0.019078,71,44,1,1,-1,2,1,0,0,146.53,1,1,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,599,368.7,266.13
102,0.019078,71,44,1,1,-1,2,1,0,0,146.53,1,1,0,0,590.67,351.73,932.91,486.93,89.43,460.92,23,32,17,1.2122e+05,1492.8,598.4,368,279.51
